# time_s density
2851.46994 1.04363343e-06
2853.04543 1.26364344e-06
2854.62093 1.52668219e-06
2856.19643 1.84043531e-06
2857.77193 2.21381135e-06
2859.34742 2.65710746e-06
2860.92292 3.18219228e-06
2862.49842 3.80270692e-06
2864.07392 4.53428474e-06
2865.64941 5.39479063e-06
2867.22491 6.40458007e-06
2868.80041 7.58677824e-06
2870.37591 8.96757891e-06
2871.95141 1.05765628e-05
2873.5269 1.24470341e-05
2875.1024 1.46163747e-05
2876.6779 1.71264133e-05
2878.2534 2.00238073e-05
2879.82889 2.33604348e-05
2881.40439 2.71937928e-05
2882.97989 3.15873971e-05
2884.55539 3.66111791e-05
2886.13088 4.23418728e-05
2887.70638 4.88633871e-05
2889.28188 5.62671539e-05
2890.85738 6.46524454e-05
2892.43287 7.41266516e-05
2894.00837 8.48055074e-05
2895.58387 9.68132611e-05
2897.15937 0.000110282772
2898.73486 0.000125355529
2900.31036 0.000142181574
2901.88586 0.000160919327
2903.46136 0.000181735295
2905.03685 0.00020480366
2906.61235 0.00023030573
2908.18785 0.000258429251
2909.76335 0.000289367575
2911.33884 0.000323318662
2912.91434 0.000360483935
2914.48984 0.000401066965
2916.06534 0.000445272005
2917.64083 0.000493302358
2919.21633 0.000545358603
2920.79183 0.000601636667
2922.36733 0.000662325778
2923.94282 0.000727606298
2925.51832 0.000797647455
2927.09382 0.000872605006
2928.66932 0.000952618851
2930.24481 0.00103781061
2931.82031 0.00112828124
2933.39581 0.00122410862
2934.97131 0.00132534535
2936.54681 0.00143201646
2938.1223 0.00154411747
2939.6978 0.0016616125
2941.2733 0.00178443263
2942.8488 0.00191247459
2944.42429 0.00204559959
2945.99979 0.00218363265
2947.57529 0.00232636211
2949.15079 0.00247353966
2950.72628 0.00262488062
2952.30178 0.00278006477
2953.87728 0.00293873744
2955.45278 0.00310051113
2957.02827 0.00326496747
2958.60377 0.00343165962
2960.17927 0.00360011496
2961.75477 0.00376983827
2963.33026 0.00394031506
2964.90576 0.00411101529
2966.48126 0.00428139728
2968.05676 0.00445091181
2969.63225 0.00461900632
2971.20775 0.00478512924
2972.78325 0.00494873426
2974.35875 0.00510928458
2975.93424 0.0052662571
2977.50974 0.00541914633
2979.08524 0.00556746822
2980.66074 0.00571076355
2982.23623 0.00584860117
2983.81173 0.00598058072
2985.38723 0.00610633505
2986.96273 0.00622553214
2988.53822 0.00633787665
2990.11372 0.00644311093
2991.68922 0.00654101561
2993.26472 0.00663140974
2994.84021 0.00671415042
2996.41571 0.00678913211
2997.99121 0.00685628548
2999.56671 0.00691557592
3001.14221 0.00696700173
3002.7177 0.00701059212
3004.2932 0.00704640487
3005.8687 0.00707452399
3007.4442 0.00709505712
3009.01969 0.00710813307
3010.59519 0.0071138992
3012.17069 0.00711251899
3013.74619 0.00710416965
3015.32168 0.00708903998
3016.89718 0.0070673283
3018.47268 0.00703924076
3020.04818 0.00700498977
3021.62367 0.0069647928
3023.19917 0.00691887143
3024.77467 0.00686745065
3026.35017 0.0068107585
3027.92566 0.00674902591
3029.50116 0.00668248682
3031.07666 0.0066113785
3032.65216 0.00653594203
3034.22765 0.00645642292
3035.80315 0.00637307183
3037.37865 0.00628614534
3038.95415 0.00619590671
3040.52964 0.00610262659
3042.10514 0.00600658361
3043.68064 0.00590806491
3045.25614 0.00580736637
3046.83163 0.00570479271
3048.40713 0.00560065731
3049.98263 0.00549528175
3051.55813 0.00538899504
3053.13362 0.00528213258
3054.70912 0.00517503477
3056.28462 0.00506804536
3057.86012 0.00496150942
3059.43561 0.00485577113
3061.01111 0.0047511713
3062.58661 0.00464804461
3064.16211 0.00454671674
3065.73761 0.0044475014
3067.3131 0.0043506972
3068.8886 0.00425658455
3070.4641 0.00416542262
3072.0396 0.00407744632
3073.61509 0.00399286348
3075.19059 0.00391185225
3076.76609 0.00383455872
3078.34159 0.00376109488
3079.91708 0.00369153691
3081.49258 0.00362592396
3083.06808 0.0035642572
3084.64358 0.00350649951
3086.21907 0.00345257553
3087.79457 0.00340237225
3089.37007 0.00335574008
3090.94557 0.00331249444
3092.52106 0.00327241776
3094.09656 0.00323526199
3095.67206 0.00320075153
3097.24756 0.00316858648
3098.82305 0.00313844626
3100.39855 0.00310999355
3101.97405 0.0030828784
3103.54955 0.00305674252
3105.12504 0.00303122367
3106.70054 0.00300596012
3108.27604 0.00298059502
3109.85154 0.00295478075
3111.42703 0.00292818303
3113.00253 0.00290048484
3114.57803 0.00287139015
3116.15353 0.00284062717
3117.72902 0.00280795139
3119.30452 0.00277314805
3120.88002 0.00273603434
3122.45552 0.002696461
3124.03101 0.00265431351
3125.60651 0.00260951278
3127.18201 0.00256201535
3128.75751 0.00251181313
